scenario_id,shape_index,design_index,rows,columns,n_p,n_q,target_mi,margin_alpha_p,margin_alpha_q,association_p,association_q,generation_attempts,true_mi_p,true_mi_q,true_delta,distribution_l1,population_variance_p,population_variance_q,pooled_mixture_mi,pooled_mixture_variance,min_probability_p,min_probability_q,min_joint_expected_p,min_joint_expected_q,independence_expected_below_1_p,independence_expected_below_1_q,independence_expected_below_5_p,independence_expected_below_5_q,is_permutation_anchor,regime,regime_label,variant,cells,observations_per_cell_p,observations_per_cell_q,sample_size_ratio_q_to_p,minimum_joint_expected_pair,joint_expected_below_1_p,joint_expected_below_1_q,joint_expected_below_5_p,joint_expected_below_5_q,minimum_row_expected_p,minimum_row_expected_q,minimum_column_expected_p,minimum_column_expected_q,maximum_row_margin_p,maximum_column_margin_p,maximum_row_margin_q,maximum_column_margin_q,probability_p_json,probability_q_json,simulation_seed,replicates,estimator_valid_replicates,estimator_valid_rate,mean_delta_error,empirical_delta_sd,mean_standard_error,mean_sample_zero_fraction_p,mean_sample_zero_fraction_q,mean_sample_expected_below_1_p,mean_sample_expected_below_1_q,mean_sample_expected_below_5_p,mean_sample_expected_below_5_q,mean_sample_minimum_expected_p,mean_sample_minimum_expected_q,mean_sample_empty_row_fraction_p,mean_sample_empty_row_fraction_q,mean_sample_empty_column_fraction_p,mean_sample_empty_column_fraction_q,mean_sample_has_empty_margin_p,mean_sample_has_empty_margin_q,method,method_label,valid_replicates,valid_rate,coverage_95,median_effective_df,p05_effective_df,fpr_10,fpr_10_low,fpr_10_high,absolute_fpr_error_10,fpr_05,fpr_05_low,fpr_05_high,absolute_fpr_error_05,fpr_01,fpr_01_low,fpr_01_high,absolute_fpr_error_01
adversarial_2x5_d15,1,15,2,5,120,2400,0.15,2.0,0.8,1.2288583756899578,1.53039070312366,3,0.1499999999999999,0.15000000000000346,-3.552713678800501e-15,1.405127692815245,0.19581456861093782,0.3224830893794414,0.12237959223186734,0.26966417854190766,0.00037137838346669504,3.510684652551982e-05,0.0445654060160034,0.08425643166124756,0.0,0.0,0.2,0.0,False,extreme_imbalance,Extreme sample imbalance,variant_2,10,12.0,240.0,20.0,0.0445654060160034,0.2,0.1,0.2,0.1,31.956016004029774,254.1607977274332,8.05396474789822,231.40955730854722,0.7336998666330852,0.380602476140634,0.8940996676135696,0.3926933868701589,"[[0.06453412208490422, 0.31666946619514086, 0.1834018062763901, 0.12347827227253277, 0.04561619980411717], [0.0025822508142476232, 0.0639330099454932, 0.00037137838346669504, 0.09921899527851337, 0.10019449894519389]]","[[0.012962312590138414, 3.510684652551982e-05, 0.011517328932548438, 0.07196596576101587, 0.009419618256202257], [0.15907186499239778, 0.1632817695836583, 0.16401758130601132, 0.02445468311754548, 0.3832737686139567]]",3202765758,300,300,1.0,-0.005673159286617199,0.040962184043557316,0.04061951116355098,0.16699999999999998,0.09333333333333331,0.004666666666666666,0.0,0.22366666666666665,0.0,2.153083333333333,24.554856944444445,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.92,140.36636415965444,133.58078395865945,0.14333333333333334,0.10818474232384973,0.1875005771496598,0.043333333333333335,0.08,0.054346855395144764,0.11627324043347391,0.03,0.023333333333333334,0.011347660299125234,0.04737197226827532,0.013333333333333334
adversarial_2x5_d15,1,15,2,5,120,2400,0.15,2.0,0.8,1.2288583756899578,1.53039070312366,3,0.1499999999999999,0.15000000000000346,-3.552713678800501e-15,1.405127692815245,0.19581456861093782,0.3224830893794414,0.12237959223186734,0.26966417854190766,0.00037137838346669504,3.510684652551982e-05,0.0445654060160034,0.08425643166124756,0.0,0.0,0.2,0.0,False,extreme_imbalance,Extreme sample imbalance,variant_2,10,12.0,240.0,20.0,0.0445654060160034,0.2,0.1,0.2,0.1,31.956016004029774,254.1607977274332,8.05396474789822,231.40955730854722,0.7336998666330852,0.380602476140634,0.8940996676135696,0.3926933868701589,"[[0.06453412208490422, 0.31666946619514086, 0.1834018062763901, 0.12347827227253277, 0.04561619980411717], [0.0025822508142476232, 0.0639330099454932, 0.00037137838346669504, 0.09921899527851337, 0.10019449894519389]]","[[0.012962312590138414, 3.510684652551982e-05, 0.011517328932548438, 0.07196596576101587, 0.009419618256202257], [0.15907186499239778, 0.1632817695836583, 0.16401758130601132, 0.02445468311754548, 0.3832737686139567]]",3202765758,300,300,1.0,-0.005673159286617199,0.040962184043557316,0.04061951116355098,0.16699999999999998,0.09333333333333331,0.004666666666666666,0.0,0.22366666666666665,0.0,2.153083333333333,24.554856944444445,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.95,27.010488145396288,13.236626889125638,0.13,0.09657536941275233,0.17278042929341172,0.03,0.05,0.030531640629347285,0.08084703347274416,0.0,0.01,0.003406618437715286,0.02898349336233983,0.0
zero_mi_2x5_d16,1,16,2,5,1000,1000,0.0,50.0,20.0,0.0,0.0,1,4.440892098500626e-16,-2.220446049250313e-16,6.661338147750939e-16,0.18304293255836426,1.6312795456267932e-32,3.0400066614693376e-32,4.262103036056786e-06,8.524578371463554e-06,0.08850460171759277,0.07936045996140202,88.50460171759276,79.36045996140203,0.0,0.0,0.0,0.0,False,zero_mi,Zero MI (independence),variant_1,10,100.0,100.0,1.0,79.36045996140203,0.0,0.0,0.0,0.0,465.1375723498745,492.26420929381317,190.27618274410216,161.21517360616173,0.5348624276501255,0.20954056775246555,0.5077357907061868,0.2708390678032107,"[[0.10437407942392356, 0.10177158102650939, 0.11200498621228863, 0.11207537675926932, 0.10463640422813457], [0.09076783750316848, 0.08850460171759277, 0.09740397658282379, 0.09746519099319623, 0.09099596555309326]]","[[0.08772997893709225, 0.13751468824518975, 0.08185471364475971, 0.11183146911091904, 0.08880494076822615], [0.08505669583143759, 0.13332437955802096, 0.07936045996140202, 0.10842377221326983, 0.08609890172968275]]",3539429236,300,300,1.0,-3.4516646444111565e-05,0.0019347363144448242,0.002739858693827546,0.0,0.0,0.0,0.0,0.0,0.0,84.14724,76.46623666666666,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,1.0,,,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.09333333333333334,0.0,0.0,0.012642971224546036,0.05,0.0,0.0,0.012642971224546036,0.01
zero_mi_2x5_d16,1,16,2,5,1000,1000,0.0,50.0,20.0,0.0,0.0,1,4.440892098500626e-16,-2.220446049250313e-16,6.661338147750939e-16,0.18304293255836426,1.6312795456267932e-32,3.0400066614693376e-32,4.262103036056786e-06,8.524578371463554e-06,0.08850460171759277,0.07936045996140202,88.50460171759276,79.36045996140203,0.0,0.0,0.0,0.0,False,zero_mi,Zero MI (independence),variant_1,10,100.0,100.0,1.0,79.36045996140203,0.0,0.0,0.0,0.0,465.1375723498745,492.26420929381317,190.27618274410216,161.21517360616173,0.5348624276501255,0.20954056775246555,0.5077357907061868,0.2708390678032107,"[[0.10437407942392356, 0.10177158102650939, 0.11200498621228863, 0.11207537675926932, 0.10463640422813457], [0.09076783750316848, 0.08850460171759277, 0.09740397658282379, 0.09746519099319623, 0.09099596555309326]]","[[0.08772997893709225, 0.13751468824518975, 0.08185471364475971, 0.11183146911091904, 0.08880494076822615], [0.08505669583143759, 0.13332437955802096, 0.07936045996140202, 0.10842377221326983, 0.08609890172968275]]",3539429236,300,300,1.0,-3.4516646444111565e-05,0.0019347363144448242,0.002739858693827546,0.0,0.0,0.0,0.0,0.0,0.0,84.14724,76.46623666666666,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,1.0,1770.6905946617621,1237.1788059619375,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.09333333333333334,0.0,0.0,0.012642971224546036,0.05,0.0,0.0,0.012642971224546036,0.01
zero_mi_2x5_d16,1,16,2,5,1000,1000,0.0,50.0,20.0,0.0,0.0,1,4.440892098500626e-16,-2.220446049250313e-16,6.661338147750939e-16,0.18304293255836426,1.6312795456267932e-32,3.0400066614693376e-32,4.262103036056786e-06,8.524578371463554e-06,0.08850460171759277,0.07936045996140202,88.50460171759276,79.36045996140203,0.0,0.0,0.0,0.0,False,zero_mi,Zero MI (independence),variant_1,10,100.0,100.0,1.0,79.36045996140203,0.0,0.0,0.0,0.0,465.1375723498745,492.26420929381317,190.27618274410216,161.21517360616173,0.5348624276501255,0.20954056775246555,0.5077357907061868,0.2708390678032107,"[[0.10437407942392356, 0.10177158102650939, 0.11200498621228863, 0.11207537675926932, 0.10463640422813457], [0.09076783750316848, 0.08850460171759277, 0.09740397658282379, 0.09746519099319623, 0.09099596555309326]]","[[0.08772997893709225, 0.13751468824518975, 0.08185471364475971, 0.11183146911091904, 0.08880494076822615], [0.08505669583143759, 0.13332437955802096, 0.07936045996140202, 0.10842377221326983, 0.08609890172968275]]",3539429236,300,300,1.0,-3.4516646444111565e-05,0.0019347363144448242,0.002739858693827546,0.0,0.0,0.0,0.0,0.0,0.0,84.14724,76.46623666666666,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,1.0,3.750514087864644,1.6024244557790095,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.09666666666666668,0.0,0.0,0.012642971224546036,0.05,0.0,0.0,0.012642971224546036,0.01
zero_mi_2x5_d17,1,17,2,5,250,1000,0.0,2.0,0.8,0.0,0.0,1,0.0,0.0,0.0,0.20808034802718073,5.538940263909902e-32,3.8634986953935244e-32,3.7229368246016747e-06,7.443596819770045e-06,0.015481627804112563,0.018532441218535468,3.8704069510281407,18.532441218535467,0.0,0.0,0.1,0.0,False,zero_mi,Zero MI (independence),variant_2,10,25.0,100.0,4.0,3.8704069510281407,0.0,0.0,0.1,0.0,43.29229273427559,204.23860104960897,22.350438765072862,90.73917037863959,0.8268308290628978,0.35628030741653904,0.7957613989503911,0.454174260401929,"[[0.03193206374378954, 0.061696765456538016, 0.015481627804112563, 0.0406404683218687, 0.023418245610793545], [0.15246602265340034, 0.294583541960001, 0.07392012725617889, 0.1940460414185396, 0.11181509577477794]]","[[0.03502747135756701, 0.09275991557723079, 0.018532441218535468, 0.036487121191060824, 0.021431651705214886], [0.13647522782640822, 0.3614143448246982, 0.07220672916010412, 0.1421623652603187, 0.08350273187886185]]",3443095830,300,300,1.0,0.00014046073273770934,0.005960117670210028,0.007523990007191483,0.003,0.0,0.0,0.0,0.11933333333333332,0.0,3.800346666666666,18.25248333333333,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.95,,,0.08,0.054346855395144764,0.11627324043347391,0.020000000000000004,0.05,0.030531640629347285,0.08084703347274416,0.0,0.02,0.009197631557703614,0.04293962081786058,0.01
zero_mi_2x5_d17,1,17,2,5,250,1000,0.0,2.0,0.8,0.0,0.0,1,0.0,0.0,0.0,0.20808034802718073,5.538940263909902e-32,3.8634986953935244e-32,3.7229368246016747e-06,7.443596819770045e-06,0.015481627804112563,0.018532441218535468,3.8704069510281407,18.532441218535467,0.0,0.0,0.1,0.0,False,zero_mi,Zero MI (independence),variant_2,10,25.0,100.0,4.0,3.8704069510281407,0.0,0.0,0.1,0.0,43.29229273427559,204.23860104960897,22.350438765072862,90.73917037863959,0.8268308290628978,0.35628030741653904,0.7957613989503911,0.454174260401929,"[[0.03193206374378954, 0.061696765456538016, 0.015481627804112563, 0.0406404683218687, 0.023418245610793545], [0.15246602265340034, 0.294583541960001, 0.07392012725617889, 0.1940460414185396, 0.11181509577477794]]","[[0.03502747135756701, 0.09275991557723079, 0.018532441218535468, 0.036487121191060824, 0.021431651705214886], [0.13647522782640822, 0.3614143448246982, 0.07220672916010412, 0.1421623652603187, 0.08350273187886185]]",3443095830,300,300,1.0,0.00014046073273770934,0.005960117670210028,0.007523990007191483,0.003,0.0,0.0,0.0,0.11933333333333332,0.0,3.800346666666666,18.25248333333333,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.95,282.56032986193884,254.6502213500005,0.07,0.04623694482717634,0.10463601042593325,0.03,0.05,0.030531640629347285,0.08084703347274416,0.0,0.02,0.009197631557703614,0.04293962081786058,0.01
zero_mi_2x5_d17,1,17,2,5,250,1000,0.0,2.0,0.8,0.0,0.0,1,0.0,0.0,0.0,0.20808034802718073,5.538940263909902e-32,3.8634986953935244e-32,3.7229368246016747e-06,7.443596819770045e-06,0.015481627804112563,0.018532441218535468,3.8704069510281407,18.532441218535467,0.0,0.0,0.1,0.0,False,zero_mi,Zero MI (independence),variant_2,10,25.0,100.0,4.0,3.8704069510281407,0.0,0.0,0.1,0.0,43.29229273427559,204.23860104960897,22.350438765072862,90.73917037863959,0.8268308290628978,0.35628030741653904,0.7957613989503911,0.454174260401929,"[[0.03193206374378954, 0.061696765456538016, 0.015481627804112563, 0.0406404683218687, 0.023418245610793545], [0.15246602265340034, 0.294583541960001, 0.07392012725617889, 0.1940460414185396, 0.11181509577477794]]","[[0.03502747135756701, 0.09275991557723079, 0.018532441218535468, 0.036487121191060824, 0.021431651705214886], [0.13647522782640822, 0.3614143448246982, 0.07220672916010412, 0.1421623652603187, 0.08350273187886185]]",3443095830,300,300,1.0,0.00014046073273770934,0.005960117670210028,0.007523990007191483,0.003,0.0,0.0,0.0,0.11933333333333332,0.0,3.800346666666666,18.25248333333333,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,1.0,2.0177633324570055,0.6060471757114908,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.09333333333333334,0.0,0.0,0.012642971224546036,0.05,0.0,0.0,0.012642971224546036,0.01
random_3x3_d0,2,0,3,3,900,900,0.03,50.0,50.0,0.2392246100856027,0.25741204356811265,1,0.03000000000000025,0.030000000000036886,-3.6637359812630166e-14,0.3930991506245044,0.06115667899485789,0.05816314628219862,0.014787249573337657,0.02827045770776228,0.07322777639564453,0.05328576667029986,65.90499875608008,47.95719000326988,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_1,9,100.0,100.0,1.0,47.95719000326988,0.0,0.0,0.0,0.0,255.672369567014,254.0126646426656,291.10675490778436,251.95484599887314,0.3724261970440136,0.3400184072000114,0.3994381314476742,0.36040042388394733,"[[0.07875736311770279, 0.07322777639564453, 0.13209527111666824], [0.1116203277564682, 0.17009491232195362, 0.0907109569655918], [0.1461519520282795, 0.09669571848241325, 0.10064572181527816]]","[[0.1338762101524343, 0.14109355183805994, 0.12446836945717994], [0.12365770415187245, 0.08557051037927697, 0.07300807951625683], [0.10286650957964058, 0.05328576667029986, 0.16217329825497917]]",2867895330,300,300,1.0,-0.0005420070675132904,0.011948646424484857,0.011796500659663542,0.0,0.0,0.0,0.0,0.0,0.0,80.8265,70.80435185185185,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.9433333333333334,,,0.11,0.07940528531126051,0.1504562322438854,0.009999999999999995,0.056666666666666664,0.035677476463289524,0.08886595802247463,0.006666666666666661,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
random_3x3_d0,2,0,3,3,900,900,0.03,50.0,50.0,0.2392246100856027,0.25741204356811265,1,0.03000000000000025,0.030000000000036886,-3.6637359812630166e-14,0.3930991506245044,0.06115667899485789,0.05816314628219862,0.014787249573337657,0.02827045770776228,0.07322777639564453,0.05328576667029986,65.90499875608008,47.95719000326988,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_1,9,100.0,100.0,1.0,47.95719000326988,0.0,0.0,0.0,0.0,255.672369567014,254.0126646426656,291.10675490778436,251.95484599887314,0.3724261970440136,0.3400184072000114,0.3994381314476742,0.36040042388394733,"[[0.07875736311770279, 0.07322777639564453, 0.13209527111666824], [0.1116203277564682, 0.17009491232195362, 0.0907109569655918], [0.1461519520282795, 0.09669571848241325, 0.10064572181527816]]","[[0.1338762101524343, 0.14109355183805994, 0.12446836945717994], [0.12365770415187245, 0.08557051037927697, 0.07300807951625683], [0.10286650957964058, 0.05328576667029986, 0.16217329825497917]]",2867895330,300,300,1.0,-0.0005420070675132904,0.011948646424484857,0.011796500659663542,0.0,0.0,0.0,0.0,0.0,0.0,80.8265,70.80435185185185,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9433333333333334,1775.2912525724505,1575.817331765892,0.11,0.07940528531126051,0.1504562322438854,0.009999999999999995,0.056666666666666664,0.035677476463289524,0.08886595802247463,0.006666666666666661,0.006666666666666667,0.0018301483579117855,0.023977583250306973,0.003333333333333333
random_3x3_d0,2,0,3,3,900,900,0.03,50.0,50.0,0.2392246100856027,0.25741204356811265,1,0.03000000000000025,0.030000000000036886,-3.6637359812630166e-14,0.3930991506245044,0.06115667899485789,0.05816314628219862,0.014787249573337657,0.02827045770776228,0.07322777639564453,0.05328576667029986,65.90499875608008,47.95719000326988,0.0,0.0,0.0,0.0,False,well_sampled,Well sampled,variant_1,9,100.0,100.0,1.0,47.95719000326988,0.0,0.0,0.0,0.0,255.672369567014,254.0126646426656,291.10675490778436,251.95484599887314,0.3724261970440136,0.3400184072000114,0.3994381314476742,0.36040042388394733,"[[0.07875736311770279, 0.07322777639564453, 0.13209527111666824], [0.1116203277564682, 0.17009491232195362, 0.0907109569655918], [0.1461519520282795, 0.09669571848241325, 0.10064572181527816]]","[[0.1338762101524343, 0.14109355183805994, 0.12446836945717994], [0.12365770415187245, 0.08557051037927697, 0.07300807951625683], [0.10286650957964058, 0.05328576667029986, 0.16217329825497917]]",2867895330,300,300,1.0,-0.0005420070675132904,0.011948646424484857,0.011796500659663542,0.0,0.0,0.0,0.0,0.0,0.0,80.8265,70.80435185185185,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.9566666666666667,60.03963767740494,41.19912086620018,0.10666666666666667,0.07657584904594215,0.1467032883173674,0.006666666666666668,0.043333333333333335,0.025496448084407243,0.07271746563401146,0.006666666666666668,0.0033333333333333335,0.0005886577218511581,0.018636693694531237,0.006666666666666666
random_3x3_d1,2,1,3,3,450,900,0.07,20.0,5.0,0.42472828350783026,0.39482790237129295,1,0.06999999999999695,0.0700000000000709,-7.394085344003543e-14,0.5681626184600657,0.1241047884020756,0.12264104764437513,0.018472582201180643,0.03539935947167685,0.025224372531597258,0.041866511035890994,11.350967639218766,37.679859932301895,0.0,0.0,0.0,0.0,False,moderate,Moderate,variant_1,9,50.0,100.0,2.0,11.350967639218766,0.0,0.0,0.0,0.0,130.25169032025642,244.46928862979266,124.47155008472956,257.30490378824396,0.4152092233202906,0.4007972328410507,0.37650061399451956,0.4072362636347493,"[[0.11160075947550877, 0.12510343798430656, 0.17850502586047526], [0.08944302615968079, 0.18067517727675048, 0.025224372531597258], [0.12155553689102752, 0.09501861757999362, 0.0728740462406598]]","[[0.08158137601788751, 0.0982517407121723, 0.09179942619193203], [0.10542844850471701, 0.041866511035890994, 0.22920565445391156], [0.11985957430015286, 0.14577608579442994, 0.08623118298890567]]",4085902826,300,300,1.0,0.0002505098447307405,0.02142638331224671,0.02066953213719987,0.0,0.0,0.0,0.0,0.0,0.0,34.40091851851852,69.46318888888888,0.0,0.0,0.0,0.0,0.0,0.0,normal_wald,Normal Wald,300,1.0,0.9566666666666667,,,0.10666666666666667,0.07657584904594215,0.1467032883173674,0.006666666666666668,0.043333333333333335,0.025496448084407243,0.07271746563401146,0.006666666666666668,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
random_3x3_d1,2,1,3,3,450,900,0.07,20.0,5.0,0.42472828350783026,0.39482790237129295,1,0.06999999999999695,0.0700000000000709,-7.394085344003543e-14,0.5681626184600657,0.1241047884020756,0.12264104764437513,0.018472582201180643,0.03539935947167685,0.025224372531597258,0.041866511035890994,11.350967639218766,37.679859932301895,0.0,0.0,0.0,0.0,False,moderate,Moderate,variant_1,9,50.0,100.0,2.0,11.350967639218766,0.0,0.0,0.0,0.0,130.25169032025642,244.46928862979266,124.47155008472956,257.30490378824396,0.4152092233202906,0.4007972328410507,0.37650061399451956,0.4072362636347493,"[[0.11160075947550877, 0.12510343798430656, 0.17850502586047526], [0.08944302615968079, 0.18067517727675048, 0.025224372531597258], [0.12155553689102752, 0.09501861757999362, 0.0728740462406598]]","[[0.08158137601788751, 0.0982517407121723, 0.09179942619193203], [0.10542844850471701, 0.041866511035890994, 0.22920565445391156], [0.11985957430015286, 0.14577608579442994, 0.08623118298890567]]",4085902826,300,300,1.0,0.0002505098447307405,0.02142638331224671,0.02066953213719987,0.0,0.0,0.0,0.0,0.0,0.0,34.40091851851852,69.46318888888888,0.0,0.0,0.0,0.0,0.0,0.0,simple_welch,Simple Welch,300,1.0,0.9566666666666667,885.4823059888024,745.1763897274797,0.10666666666666667,0.07657584904594215,0.1467032883173674,0.006666666666666668,0.043333333333333335,0.025496448084407243,0.07271746563401146,0.006666666666666668,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
random_3x3_d1,2,1,3,3,450,900,0.07,20.0,5.0,0.42472828350783026,0.39482790237129295,1,0.06999999999999695,0.0700000000000709,-7.394085344003543e-14,0.5681626184600657,0.1241047884020756,0.12264104764437513,0.018472582201180643,0.03539935947167685,0.025224372531597258,0.041866511035890994,11.350967639218766,37.679859932301895,0.0,0.0,0.0,0.0,False,moderate,Moderate,variant_1,9,50.0,100.0,2.0,11.350967639218766,0.0,0.0,0.0,0.0,130.25169032025642,244.46928862979266,124.47155008472956,257.30490378824396,0.4152092233202906,0.4007972328410507,0.37650061399451956,0.4072362636347493,"[[0.11160075947550877, 0.12510343798430656, 0.17850502586047526], [0.08944302615968079, 0.18067517727675048, 0.025224372531597258], [0.12155553689102752, 0.09501861757999362, 0.0728740462406598]]","[[0.08158137601788751, 0.0982517407121723, 0.09179942619193203], [0.10542844850471701, 0.041866511035890994, 0.22920565445391156], [0.11985957430015286, 0.14577608579442994, 0.08623118298890567]]",4085902826,300,300,1.0,0.0002505098447307405,0.02142638331224671,0.02066953213719987,0.0,0.0,0.0,0.0,0.0,0.0,34.40091851851852,69.46318888888888,0.0,0.0,0.0,0.0,0.0,0.0,expanded_welch,Expanded Welch,300,1.0,0.96,87.81974804738489,62.37618366458758,0.09666666666666666,0.06815029481828933,0.13538170196951116,0.003333333333333341,0.04,0.023027321487942308,0.06860421203864003,0.010000000000000002,0.013333333333333334,0.005196961739358859,0.03377553025253262,0.003333333333333334
