condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.054,0.07002638330922413
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.055,0.07140938223226001
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.056,0.07296149543747957
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.057,0.07428808836139021
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.058,0.07547838327290522
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.059000000000000004,0.07663271566999487
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.06,0.07765385766977438
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.061,0.07881224973466494
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.062,0.07982630352864864
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.063,0.0810519550947418
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.064,0.08196948126715059
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.065,0.08320371383241025
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.066,0.08415519568230212
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.067,0.08514018571297685
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.068,0.08622653000644351
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.069,0.08711471301362232
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.07,0.08808266314939342
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.07100000000000001,0.0891327403664289
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.07200000000000001,0.09026419359297096
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.073,0.0913299547163891
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.074,0.0924397385642579
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.075,0.09319913362274393
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.076,0.09415731263339301
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.077,0.09519100784968029
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.078,0.09605743219068874
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.079,0.09704777621567198
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.08,0.09793441717539
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.081,0.09888655446323716
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.082,0.09963002608400218
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.083,0.10037573186961057
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.084,0.10143548589710698
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.085,0.1024956521885679
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.08600000000000001,0.10346285154335581
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.08700000000000001,0.10444124506032235
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.088,0.1053427724752198
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.089,0.10637213292215171
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.09,0.10730944755140263
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.091,0.10837472534894761
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.092,0.10935654102697112
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.093,0.11015092865839046
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.094,0.11123844985971973
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.095,0.11225693074352905
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.096,0.11310836598374578
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.097,0.1140109934516983
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.098,0.11496756223917592
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.099,0.11610479698038341
ultra_sparse,Ultra-sparsity,joint_influence_welch,Joint-Influence Welch,0.1,0.11716630149636549
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.0,0.0
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.001,0.018171835307185313
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.002,0.0207954067344302
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.003,0.022882687982921302
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.004,0.024402387843079482
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.005,0.026034365413869387
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.006,0.027542719963903867
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.007,0.029073470735296758
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.008,0.03053555108528544
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.009000000000000001,0.0319519355234851
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.01,0.03343625213950845
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.011,0.03470434889168258
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.012,0.03609580978901726
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.013000000000000001,0.03738228167688084
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.014,0.038786843481203266
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.015,0.040157541844813044
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.016,0.04148319787171288
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.017,0.04280342765339473
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.018000000000000002,0.0441276435088539
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.019,0.04541260346395822
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.02,0.046710006055189913
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.021,0.04813620033537715
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.022,0.049313623269308306
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.023,0.05065578892185467
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.024,0.05203795567649207
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.025,0.05327748882116397
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.026000000000000002,0.054709942894903205
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.027,0.05602408820150302
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.028,0.057221767295588935
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.029,0.05843971890987476
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.03,0.05976554178607457
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.031,0.06111043542165408
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.032,0.06234699295512123
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.033,0.06366741117367841
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.034,0.06496738925147719
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.035,0.06621541387635817
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.036000000000000004,0.06732803416327052
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.037,0.06846829114059057
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.038,0.06954154260663722
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.039,0.07081679230589738
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.04,0.07207783901989348
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.041,0.07325047636713759
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.042,0.07441837281362321
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.043000000000000003,0.07573588179246385
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.044,0.07697636218728107
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.045,0.07829657489583652
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.046,0.07946556936686874
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.047,0.080533037102778
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.048,0.08160635713114854
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.049,0.08273413272589682
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.05,0.08390539190155383
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.051000000000000004,0.08495668073635315
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.052000000000000005,0.08611765158753508
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.053,0.08730802716856166
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.054,0.08854707807504551
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.055,0.08972922368883644
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.056,0.09090940817036498
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.057,0.09218669914269173
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.058,0.09324428155341363
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.059000000000000004,0.09444584498561584
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.06,0.09561947763755749
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.061,0.09675430740594163
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.062,0.09795394640616414
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.063,0.09906725106158672
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.064,0.10017296404368178
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.065,0.10133938738729312
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.066,0.10242532860362974
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.067,0.10346806156688677
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.068,0.10470852655572223
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.069,0.10602638876045625
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.07,0.10712159866966982
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.07100000000000001,0.10824324969555635
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.07200000000000001,0.10946233297682198
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.073,0.11067961975528413
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.074,0.11165739093461731
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.075,0.11266790190322093
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.076,0.11395932045863702
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.077,0.11509387594804119
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.078,0.11630437012831316
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.079,0.11742026279563791
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.08,0.11853028397011442
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.081,0.11956765301491216
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.082,0.12070120790534658
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.083,0.12185979817641857
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.084,0.1228894775315423
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.085,0.12396393304582705
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.08600000000000001,0.12509426936960436
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.08700000000000001,0.12622130028662362
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.088,0.12733265950183353
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.089,0.12841608948538843
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.09,0.12952834136197425
ultra_imbalanced,Ultra-sparsity with imbalance,joint_influence_welch,Joint-Influence Welch,0.091,0.13063721998128952
