configuration,family,split,seen_in_router_pilot,total_n,total_strata,informative_strata,lyapunov_ratio,max_variance_share,skewness,reference,exact_state_count,exact_state_upper_bound,exact_transition_upper_bound,router_route,moments_seconds,complexity_seconds,exact_seconds,cgf_build_seconds,cgf_components,cgf_unique_components,saddlepoint_pvalue_seconds,router_seconds,permutation_seconds,runtime_speedup_vs_permutation,saddlepoint_quantile_p_mae,saddlepoint_tail_quantile_p_mae,saddlepoint_quantile_max_error,saddlepoint_quantile_monotonicity_violations,saddlepoint_quantile_evaluations,saddlepoint_quantile_fallbacks,saddlepoint_quantile_numerical_failures,saddlepoint_quantile_guardrail_reasons,alpha,reference_fpr,saddlepoint_threshold,saddlepoint_threshold_evaluations,saddlepoint_threshold_guardrails,saddlepoint_threshold_numerical_failures,normal_fpr,normal_fpr_error_vs_reference,normal_size_distortion,edgeworth_fpr,edgeworth_fpr_error_vs_reference,edgeworth_size_distortion,cornish_fisher_fpr,cornish_fisher_fpr_error_vs_reference,cornish_fisher_size_distortion,saddlepoint_fpr,saddlepoint_fpr_error_vs_reference,saddlepoint_size_distortion,router_fpr,router_fpr_error_vs_reference,router_size_distortion,chi2_nominal_fpr,chi2_nominal_fpr_error_vs_reference,chi2_nominal_size_distortion,chi2_informative_fpr,chi2_informative_fpr_error_vs_reference,chi2_informative_size_distortion
homogeneous_k10_n20_extreme_asymmetric,homogeneous,heldout,False,200,10,10,1.313112012699121,0.1,1.305857250198021,exact_convolution,11.0,11,110,exact_convolution,5.204102490097284e-05,2.087489701807499e-05,5.0541944801807404e-05,0.00010920909699052572,10,1,0.0003506084089167416,0.00012345786672085524,0.015168833080679178,122.86647650389676,0.04874047434368927,0.018508839207584237,0.18817585409569354,0,5,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.08613835589931643,16.723713945846,5,2,0,0.08613835589931643,0.0,0.013861644100683579,0.08613835589931643,0.0,0.013861644100683579,0.08613835589931641,1.3877787807814457e-17,0.013861644100683593,0.08613835589931641,1.3877787807814457e-17,0.013861644100683593,0.08613835589931643,0.0,0.013861644100683579,0.08613835589931643,0.0,0.013861644100683579,0.08613835589931643,0.0,0.013861644100683579
homogeneous_k10_n20_extreme_asymmetric,homogeneous,heldout,False,200,10,10,1.313112012699121,0.1,1.305857250198021,exact_convolution,11.0,11,110,exact_convolution,5.204102490097284e-05,2.087489701807499e-05,5.0541944801807404e-05,0.00010920909699052572,10,1,0.0003506084089167416,0.00012345786672085524,0.015168833080679178,122.86647650389676,0.04874047434368927,0.018508839207584237,0.18817585409569354,0,5,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.01150355737929688,16.723713945846,5,2,0,0.08613835589931643,0.07463479852001954,0.036138355899316424,0.08613835589931643,0.07463479852001954,0.036138355899316424,0.08613835589931641,0.07463479852001953,0.03613835589931641,0.08613835589931641,0.07463479852001953,0.03613835589931641,0.01150355737929688,0.0,0.03849644262070312,0.01150355737929688,0.0,0.03849644262070312,0.01150355737929688,0.0,0.03849644262070312
homogeneous_k10_n20_extreme_asymmetric,homogeneous,heldout,False,200,10,10,1.313112012699121,0.1,1.305857250198021,exact_convolution,11.0,11,110,exact_convolution,5.204102490097284e-05,2.087489701807499e-05,5.0541944801807404e-05,0.00010920909699052572,10,1,0.0003506084089167416,0.00012345786672085524,0.015168833080679178,122.86647650389676,0.04874047434368927,0.018508839207584237,0.18817585409569354,0,5,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.0010284979378906256,24.559011869909,5,2,0,0.01150355737929688,0.010475059441406254,0.0015035573792968795,0.01150355737929688,0.010475059441406254,0.0015035573792968795,0.011503557379296881,0.010475059441406255,0.0015035573792968812,0.011503557379296881,0.010475059441406255,0.0015035573792968812,0.0010284979378906256,0.0,0.008971502062109374,0.01150355737929688,0.010475059441406254,0.0015035573792968795,0.01150355737929688,0.010475059441406254,0.0015035573792968795
homogeneous_k10_n20_extreme_asymmetric,homogeneous,heldout,False,200,10,10,1.313112012699121,0.1,1.305857250198021,exact_convolution,11.0,11,110,exact_convolution,5.204102490097284e-05,2.087489701807499e-05,5.0541944801807404e-05,0.00010920909699052572,10,1,0.0003506084089167416,0.00012345786672085524,0.015168833080679178,122.86647650389676,0.04874047434368927,0.018508839207584237,0.18817585409569354,0,5,1,0,"{""exact_lower_endpoint"": 1}",0.001,6.368983144531255e-05,32.394309793972,6,2,0,0.01150355737929688,0.011439867547851567,0.010503557379296879,0.0010284979378906256,0.000964808106445313,2.8497937890625564e-05,0.0010284979378906258,0.0009648081064453132,2.849793789062578e-05,0.0010284979378906258,0.0009648081064453132,2.849793789062578e-05,6.368983144531255e-05,0.0,0.0009363101685546874,0.0010284979378906256,0.000964808106445313,2.8497937890625564e-05,0.0010284979378906256,0.000964808106445313,2.8497937890625564e-05
homogeneous_k10_n30_balanced,homogeneous,development,False,300,10,10,0.9798807199569397,0.09999999999999999,0.9008727824258188,conditional_monte_carlo,,19448,100001,saddlepoint,5.7999975979328156e-05,6.47080596536398e-05,0.0,0.0001723329769447446,10,1,0.00039391659665852783,0.0006889576092362404,0.015557624981738627,22.58139655208306,0.014690463070628995,0.002272404125744548,0.04619819869116204,0,61,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.09451999999999998,17.064370047309,10,1,0,0.11308999999999995,0.018569999999999975,0.013089999999999949,0.09027999999999997,0.004240000000000008,0.009720000000000034,0.09276000000000001,0.00175999999999997,0.0072399999999999964,0.09276000000000001,0.00175999999999997,0.0072399999999999964,0.09276000000000001,0.00175999999999997,0.0072399999999999964,0.12362999999999996,0.029109999999999983,0.023629999999999957,0.12362999999999996,0.029109999999999983,0.023629999999999957
homogeneous_k10_n30_balanced,homogeneous,development,False,300,10,10,0.9798807199569397,0.09999999999999999,0.9008727824258188,conditional_monte_carlo,,19448,100001,saddlepoint,5.7999975979328156e-05,6.47080596536398e-05,0.0,0.0001723329769447446,10,1,0.00039391659665852783,0.0006889576092362404,0.015557624981738627,22.58139655208306,0.014690463070628995,0.002272404125744548,0.04619819869116204,0,61,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.04964999999999998,19.294672816495,11,1,0,0.06522999999999997,0.01557999999999999,0.015229999999999966,0.04672999999999999,0.002919999999999992,0.003270000000000016,0.04709,0.002559999999999979,0.002910000000000003,0.04729,0.00235999999999998,0.002710000000000004,0.04729,0.00235999999999998,0.002710000000000004,0.06522999999999997,0.01557999999999999,0.015229999999999966,0.06522999999999997,0.01557999999999999,0.015229999999999966
homogeneous_k10_n30_balanced,homogeneous,development,False,300,10,10,0.9798807199569397,0.09999999999999999,0.9008727824258188,conditional_monte_carlo,,19448,100001,saddlepoint,5.7999975979328156e-05,6.47080596536398e-05,0.0,0.0001723329769447446,10,1,0.00039391659665852783,0.0006889576092362404,0.015557624981738627,22.58139655208306,0.014690463070628995,0.002272404125744548,0.04619819869116204,0,61,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.009900000000000003,24.539883183727,10,1,0,0.024349999999999997,0.014449999999999994,0.014349999999999996,0.011940000000000006,0.0020400000000000036,0.001940000000000006,0.00986,4.000000000000184e-05,0.0001399999999999995,0.010090000000000002,0.0001899999999999992,9.000000000000154e-05,0.010090000000000002,0.0001899999999999992,9.000000000000154e-05,0.015450000000000007,0.005550000000000005,0.005450000000000007,0.015450000000000007,0.005550000000000005,0.005450000000000007
homogeneous_k10_n30_balanced,homogeneous,development,False,300,10,10,0.9798807199569397,0.09999999999999999,0.9008727824258188,conditional_monte_carlo,,19448,100001,saddlepoint,5.7999975979328156e-05,6.47080596536398e-05,0.0,0.0001723329769447446,10,1,0.00039391659665852783,0.0006889576092362404,0.015557624981738627,22.58139655208306,0.014690463070628995,0.002272404125744548,0.04619819869116204,0,61,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.00099,31.240824303789,10,1,0,0.008230000000000001,0.007240000000000002,0.007230000000000001,0.003320000000000001,0.002330000000000001,0.002320000000000001,0.00107,7.999999999999999e-05,6.999999999999997e-05,0.0010500000000000002,6.000000000000016e-05,5.000000000000013e-05,0.0010500000000000002,6.000000000000016e-05,5.000000000000013e-05,0.0018900000000000006,0.0009000000000000006,0.0008900000000000006,0.0018900000000000006,0.0009000000000000006,0.0008900000000000006
homogeneous_k10_n30_x_skew,homogeneous,development,False,300,10,10,0.49457333390020186,0.09999999999999999,0.41838108829479254,exact_convolution,11.0,11,110,exact_convolution,5.970802158117294e-05,3.529095556586981e-05,5.9292069636285305e-05,0.0001302498858422041,10,1,0.00026420409558340906,0.00015429104678332806,0.015734415967017412,101.97880107141509,0.05929327464804361,0.01042006905264406,0.14942411026374391,0,8,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.051502381759599265,24.34874640081,6,2,0,0.16711037189909844,0.11560799013949918,0.06711037189909844,0.051502381759599265,0.0,0.04849761824040074,0.16711037189909841,0.11560799013949916,0.06711037189909841,0.051502381759599265,0.0,0.04849761824040074,0.051502381759599265,0.0,0.04849761824040074,0.39578551722997585,0.3442831354703766,0.2957855172299758,0.39578551722997585,0.3442831354703766,0.2957855172299758
homogeneous_k10_n30_x_skew,homogeneous,development,False,300,10,10,0.49457333390020186,0.09999999999999999,0.41838108829479254,exact_convolution,11.0,11,110,exact_convolution,5.970802158117294e-05,3.529095556586981e-05,5.9292069636285305e-05,0.0001302498858422041,10,1,0.00026420409558340906,0.00015429104678332806,0.015734415967017412,101.97880107141509,0.05929327464804361,0.01042006905264406,0.14942411026374391,0,8,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.011424945177906215,24.34874640081,6,2,0,0.051502381759599265,0.04007743658169305,0.0015023817595992625,0.051502381759599265,0.04007743658169305,0.0015023817595992625,0.051502381759599265,0.04007743658169305,0.0015023817595992625,0.051502381759599265,0.04007743658169305,0.0015023817595992625,0.011424945177906215,0.0,0.038575054822093786,0.16711037189909844,0.15568542672119223,0.11711037189909844,0.16711037189909844,0.15568542672119223,0.11711037189909844
homogeneous_k10_n30_x_skew,homogeneous,development,False,300,10,10,0.49457333390020186,0.09999999999999999,0.41838108829479254,exact_convolution,11.0,11,110,exact_convolution,5.970802158117294e-05,3.529095556586981e-05,5.9292069636285305e-05,0.0001302498858422041,10,1,0.00026420409558340906,0.00015429104678332806,0.015734415967017412,101.97880107141509,0.05929327464804361,0.01042006905264406,0.14942411026374391,0,8,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.0017766734082393673,28.46480851533,5,2,0,0.011424945177906215,0.009648271769666848,0.0014249451779062144,0.011424945177906215,0.009648271769666848,0.0014249451779062144,0.011424945177906215,0.009648271769666848,0.0014249451779062144,0.011424945177906215,0.009648271769666848,0.0014249451779062144,0.0017766734082393673,0.0,0.008223326591760633,0.051502381759599265,0.0497257083513599,0.04150238175959926,0.051502381759599265,0.0497257083513599,0.04150238175959926
homogeneous_k10_n30_x_skew,homogeneous,development,False,300,10,10,0.49457333390020186,0.09999999999999999,0.41838108829479254,exact_convolution,11.0,11,110,exact_convolution,5.970802158117294e-05,3.529095556586981e-05,5.9292069636285305e-05,0.0001302498858422041,10,1,0.00026420409558340906,0.00015429104678332806,0.015734415967017412,101.97880107141509,0.05929327464804361,0.01042006905264406,0.14942411026374391,0,8,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0001839428303896013,32.58087062985,5,2,0,0.0017766734082393673,0.001592730577849766,0.0007766734082393673,0.0017766734082393673,0.001592730577849766,0.0007766734082393673,0.00018394283038960127,2.710505431213761e-20,0.0008160571696103988,0.0017766734082393673,0.001592730577849766,0.0007766734082393673,0.0001839428303896013,0.0,0.0008160571696103987,0.0017766734082393673,0.001592730577849766,0.0007766734082393673,0.0017766734082393673,0.001592730577849766,0.0007766734082393673
homogeneous_k10_n30_both_skew,homogeneous,development,False,300,10,10,2.0841816441997576,0.1,2.0667315874080936,exact_convolution,286.0,286,2860,exact_convolution,5.5458047427237034e-05,2.837507054209709e-05,0.0007960830116644502,0.00010962504893541336,10,1,0.000433954200707376,0.0008799161296337843,0.0164914169581607,18.742032794675925,0.037317100161053954,0.006535784378839253,0.17653839666639515,0,18,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.09166749330719214,14.27082595134,10,2,0,0.14033928220597663,0.0486717888987845,0.04033928220597663,0.05078434755043696,0.040883145756755175,0.049215652449563045,0.14033790492237685,0.04867041161518472,0.04033790492237685,0.1403392822059766,0.04867178889878447,0.0403392822059766,0.09166749330719214,0.0,0.00833250669280787,0.05078434755043696,0.040883145756755175,0.049215652449563045,0.05078434755043696,0.040883145756755175,0.049215652449563045
homogeneous_k10_n30_both_skew,homogeneous,development,False,300,10,10,2.0841816441997576,0.1,2.0667315874080936,exact_convolution,286.0,286,2860,exact_convolution,5.5458047427237034e-05,2.837507054209709e-05,0.0007960830116644502,0.00010962504893541336,10,1,0.000433954200707376,0.0008799161296337843,0.0164914169581607,18.742032794675925,0.037317100161053954,0.006535784378839253,0.17653839666639515,0,18,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.028707448841789166,16.939316494123,11,2,0,0.09166749330719214,0.06296004446540297,0.04166749330719213,0.02075976530667597,0.007947683535113197,0.029240234693324034,0.028707448841789163,3.469446951953614e-18,0.02129255115821084,0.028707448841789163,3.469446951953614e-18,0.02129255115821084,0.028707448841789166,0.0,0.021292551158210837,0.0188523212582488,0.009855127583540367,0.031147678741751204,0.0188523212582488,0.009855127583540367,0.031147678741751204
homogeneous_k10_n30_both_skew,homogeneous,development,False,300,10,10,2.0841816441997576,0.1,2.0667315874080936,exact_convolution,286.0,286,2860,exact_convolution,5.5458047427237034e-05,2.837507054209709e-05,0.0007960830116644502,0.00010962504893541336,10,1,0.000433954200707376,0.0008799161296337843,0.0164914169581607,18.742032794675925,0.037317100161053954,0.006535784378839253,0.17653839666639515,0,18,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.008769362778180896,21.884919138419,10,2,0,0.02075976530667597,0.011990402528495073,0.010759765306675969,0.01723158609251283,0.008462223314331935,0.007231586092512831,0.005372916823004311,0.003396445955176585,0.0046270831769956895,0.008769362778180896,0.0,0.0012306372218191045,0.008769362778180896,0.0,0.0012306372218191045,0.003844516143174848,0.004924846635006048,0.006155483856825152,0.003844516143174848,0.004924846635006048,0.006155483856825152
homogeneous_k10_n30_both_skew,homogeneous,development,False,300,10,10,2.0841816441997576,0.1,2.0667315874080936,exact_convolution,286.0,286,2860,exact_convolution,5.5458047427237034e-05,2.837507054209709e-05,0.0007960830116644502,0.00010962504893541336,10,1,0.000433954200707376,0.0008799161296337843,0.0164914169581607,18.742032794675925,0.037317100161053954,0.006535784378839253,0.17653839666639515,0,18,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0009089980807505905,28.553534923838,10,2,0,0.018531543667704736,0.017622545586954145,0.017531543667704735,0.005372916823004311,0.00446391874225372,0.004372916823004311,0.0006364437757055561,0.0002725543050450344,0.0003635562242944439,0.0009089980807505907,2.168404344971009e-19,9.100191924940929e-05,0.0009089980807505905,0.0,9.100191924940951e-05,0.00048189097001871727,0.00042710711073187324,0.0005181090299812828,0.00048189097001871727,0.00042710711073187324,0.0005181090299812828
homogeneous_k10_n30_extreme_asymmetric,homogeneous,heldout,False,300,10,10,1.5303738219278296,0.1,1.5073565730001408,exact_convolution,66.0,66,660,exact_convolution,5.616701673716307e-05,2.9666000045835972e-05,0.0002054170472547412,0.00016241706907749176,10,1,0.00044218749972060325,0.00029125006403774023,0.01590341597329825,54.603991335904,0.040951169429035275,0.00305467151190943,0.20874389449957786,0,10,1,0,"{""exact_lower_endpoint"": 1}",0.1,0.05259375243949288,14.895550742788,8,2,0,0.05259375243949288,0.0,0.047406247560507125,0.05259375243949288,0.0,0.047406247560507125,0.05259375243949288,0.0,0.047406247560507125,0.05259375243949288,0.0,0.047406247560507125,0.05259375243949288,0.0,0.047406247560507125,0.027760727068538472,0.024833025370954408,0.07223927293146154,0.027760727068538472,0.024833025370954408,0.07223927293146154
homogeneous_k10_n30_extreme_asymmetric,homogeneous,heldout,False,300,10,10,1.5303738219278296,0.1,1.5073565730001408,exact_convolution,66.0,66,660,exact_convolution,5.616701673716307e-05,2.9666000045835972e-05,0.0002054170472547412,0.00016241706907749176,10,1,0.00044218749972060325,0.00029125006403774023,0.01590341597329825,54.603991335904,0.040951169429035275,0.00305467151190943,0.20874389449957786,0,10,1,0,"{""exact_lower_endpoint"": 1}",0.05,0.027760727068538472,14.895550742788,8,2,0,0.05259375243949288,0.024833025370954408,0.0025937524394928774,0.027760727068538472,0.0,0.02223927293146153,0.027760727068538472,0.0,0.02223927293146153,0.05259375243949288,0.024833025370954408,0.0025937524394928774,0.027760727068538472,0.0,0.02223927293146153,0.016851647827733244,0.010909079240805229,0.03314835217226676,0.016851647827733244,0.010909079240805229,0.03314835217226676
homogeneous_k10_n30_extreme_asymmetric,homogeneous,heldout,False,300,10,10,1.5303738219278296,0.1,1.5073565730001408,exact_convolution,66.0,66,660,exact_convolution,5.616701673716307e-05,2.9666000045835972e-05,0.0002054170472547412,0.00016241706907749176,10,1,0.00044218749972060325,0.00029125006403774023,0.01590341597329825,54.603991335904,0.040951169429035275,0.00305467151190943,0.20874389449957786,0,10,1,0,"{""exact_lower_endpoint"": 1}",0.01,0.008192555594589545,20.913537428062,8,2,0,0.027760727068538472,0.019568171473948928,0.01776072706853847,0.016851647827733244,0.008659092233143699,0.006851647827733244,0.016851647827733244,0.008659092233143699,0.006851647827733244,0.008192555594589545,0.0,0.0018074444054104553,0.008192555594589545,0.0,0.0018074444054104553,0.007647523487682452,0.0005450321069070925,0.002352476512317548,0.007647523487682452,0.0005450321069070925,0.002352476512317548
homogeneous_k10_n30_extreme_asymmetric,homogeneous,heldout,False,300,10,10,1.5303738219278296,0.1,1.5073565730001408,exact_convolution,66.0,66,660,exact_convolution,5.616701673716307e-05,2.9666000045835972e-05,0.0002054170472547412,0.00016241706907749176,10,1,0.00044218749972060325,0.00029125006403774023,0.01590341597329825,54.603991335904,0.040951169429035275,0.00305467151190943,0.20874389449957786,0,10,1,0,"{""exact_lower_endpoint"": 1}",0.001,0.0006962817610660895,29.305394613242,8,2,0,0.016851647827733244,0.016155366066667155,0.015851647827733243,0.007647523487682452,0.006951241726616363,0.006647523487682452,0.0006937184119448332,2.563349121256233e-06,0.0003062815880551668,0.0006937184119448332,2.563349121256233e-06,0.0003062815880551668,0.0006962817610660895,0.0,0.00030371823893391055,0.00029954340605666777,0.0003967383550094217,0.0007004565939433323,0.00029954340605666777,0.0003967383550094217,0.0007004565939433323
homogeneous_k20_n3_balanced,homogeneous,development,True,60,20,20,0.26352313834736496,0.049999999999999996,0.15811388300841908,exact_convolution,21.0,21,420,exact_convolution,8.879206143319607e-05,3.370898775756359e-05,0.00013754097744822502,0.0002007919829338789,20,1,0.00026065000565722585,0.0002600420266389847,0.026917334063909948,103.51147624794963,0.0384329716844306,0.012890813711836924,0.09271704883446602,0,13,0,0,{},0.1,0.0918957744872623,48.65581297298,7,2,0,0.0918957744872623,0.0,0.008104225512737706,0.0918957744872623,0.0,0.008104225512737706,0.0918957744872623,0.0,0.008104225512737706,0.0918957744872623,0.0,0.008104225512737706,0.0918957744872623,0.0,0.008104225512737706,0.9824073734004294,0.8905115989131671,0.8824073734004294,0.9824073734004294,0.8905115989131671,0.8824073734004294
