configuration_id,experiment,population_pair_id,purpose,power_family,calibration_key,n_p,n_q,sample_size_ratio_q_over_p,u_p,v_p,u_q,v_q,association_direction_p,association_direction_q,association_delta_p,association_delta_q,true_mi_p,true_mi_q,true_delta_p_minus_q,effect_delta_i_q_minus_p,minimum_probability_p,minimum_probability_q,minimum_expected_p,minimum_expected_q,minimum_expected_either,probability_p_json,probability_q_json,expected_p_json,expected_q_json,population_variance_p,population_variance_q
P1_extreme_rare_di0p01_n10,P1,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np10_nq10,10,10,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.01537043996675511,0.042287315685147625,0.01537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[9.615370439966753, 0.18462956003324488], [0.18462956003324488, 0.01537043996675511]]","[[9.457712684314853, 0.4422873156851476], [0.042287315685147625, 0.05771268431485238]]",0.002917547762267722,0.037769699048942285
P1_extreme_rare_di0p01_n20,P1,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np20_nq20,20,20,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.03074087993351022,0.08457463137029525,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[18.915425368629705, 0.8845746313702952], [0.08457463137029525, 0.11542536862970476]]",0.002917547762267722,0.037769699048942285
P1_extreme_rare_di0p01_n30,P1,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np30_nq30,30,30,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.046111319900265325,0.12686194705544288,0.046111319900265325,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[28.846111319900263, 0.5538886800997347], [0.5538886800997347, 0.046111319900265325]]","[[28.373138052944558, 1.3268619470554428], [0.12686194705544288, 0.17313805294455714]]",0.002917547762267722,0.037769699048942285
P1_extreme_rare_di0p01_n50,P1,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np50_nq50,50,50,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.07685219983377554,0.21143657842573813,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[47.28856342157427, 2.2114365784257384], [0.21143657842573813, 0.2885634215742619]]",0.002917547762267722,0.037769699048942285
P1_extreme_rare_di0p01_n100,P1,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np100_nq100,100,100,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.1537043996675511,0.42287315685147625,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[94.57712684314853, 4.422873156851477], [0.42287315685147625, 0.5771268431485238]]",0.002917547762267722,0.037769699048942285
P1_extreme_rare_di0p01_n200,P1,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np200_nq200,200,200,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.3074087993351022,0.8457463137029525,0.3074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[192.30740879933506, 3.6925912006648978], [3.6925912006648978, 0.3074087993351022]]","[[189.15425368629707, 8.845746313702954], [0.8457463137029525, 1.1542536862970476]]",0.002917547762267722,0.037769699048942285
P1_extreme_rare_di0p01_n500,P1,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np500_nq500,500,500,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.7685219983377555,2.114365784257381,0.7685219983377555,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[480.7685219983377, 9.231478001662245], [9.231478001662245, 0.7685219983377555]]","[[472.88563421574264, 22.11436578425738], [2.114365784257381, 2.885634215742619]]",0.002917547762267722,0.037769699048942285
P1_extreme_rare_di0p01_n1000,P1,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np1000_nq1000,1000,1000,1.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,1.537043996675511,4.228731568514762,1.537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[961.5370439966754, 18.46295600332449], [18.46295600332449, 1.537043996675511]]","[[945.7712684314853, 44.22873156851476], [4.228731568514762, 5.771268431485238]]",0.002917547762267722,0.037769699048942285
P2_extreme_rare_di0p01_np20_nq40,P2,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np20_nq40,20,40,2.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.03074087993351022,0.1691492627405905,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[37.83085073725941, 1.7691492627405905], [0.1691492627405905, 0.23085073725940952]]",0.002917547762267722,0.037769699048942285
P2_extreme_rare_di0p01_np20_nq100,P2,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np20_nq100,20,100,5.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.03074087993351022,0.42287315685147625,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[94.57712684314853, 4.422873156851477], [0.42287315685147625, 0.5771268431485238]]",0.002917547762267722,0.037769699048942285
P2_extreme_rare_di0p01_np20_nq200,P2,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np20_nq200,20,200,10.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.03074087993351022,0.8457463137029525,0.03074087993351022,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[19.230740879933506, 0.36925912006648975], [0.36925912006648975, 0.03074087993351022]]","[[189.15425368629707, 8.845746313702954], [0.8457463137029525, 1.1542536862970476]]",0.002917547762267722,0.037769699048942285
P2_extreme_rare_di0p01_np50_nq100,P2,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np50_nq100,50,100,2.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.07685219983377554,0.42287315685147625,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[94.57712684314853, 4.422873156851477], [0.42287315685147625, 0.5771268431485238]]",0.002917547762267722,0.037769699048942285
P2_extreme_rare_di0p01_np50_nq250,P2,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np50_nq250,50,250,5.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.07685219983377554,1.0571828921286905,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[236.44281710787132, 11.05718289212869], [1.0571828921286905, 1.4428171078713095]]",0.002917547762267722,0.037769699048942285
P2_extreme_rare_di0p01_np50_nq500,P2,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np50_nq500,50,500,10.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.07685219983377554,2.114365784257381,0.07685219983377554,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[48.076852199833766, 0.9231478001662244], [0.9231478001662244, 0.07685219983377554]]","[[472.88563421574264, 22.11436578425738], [2.114365784257381, 2.885634215742619]]",0.002917547762267722,0.037769699048942285
P2_extreme_rare_di0p01_np100_nq200,P2,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np100_nq200,100,200,2.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.1537043996675511,0.8457463137029525,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[189.15425368629707, 8.845746313702954], [0.8457463137029525, 1.1542536862970476]]",0.002917547762267722,0.037769699048942285
P2_extreme_rare_di0p01_np100_nq500,P2,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np100_nq500,100,500,5.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.1537043996675511,2.114365784257381,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[472.88563421574264, 22.11436578425738], [2.114365784257381, 2.885634215742619]]",0.002917547762267722,0.037769699048942285
P2_extreme_rare_di0p01_np100_nq1000,P2,extreme_rare_di0p01,Extreme rare power family,extreme_rare,extreme_rare_np100_nq1000,100,1000,10.0,0.02,0.02,0.01,0.05,1,1,0.001137043996675511,0.005271268431485237,0.001000000000000112,0.011000000000000232,-0.01000000000000012,0.01,0.0015370439966755109,0.0042287315685147625,0.1537043996675511,4.228731568514762,0.1537043996675511,"[[0.9615370439966754, 0.01846295600332449], [0.01846295600332449, 0.0015370439966755109]]","[[0.9457712684314853, 0.04422873156851476], [0.0042287315685147625, 0.005771268431485238]]","[[96.15370439966753, 1.8462956003324489], [1.8462956003324489, 0.1537043996675511]]","[[945.7712684314853, 44.22873156851476], [4.228731568514762, 5.771268431485238]]",0.002917547762267722,0.037769699048942285
PCAL_PCAL_balanced_mild_np10_nq10_balanced_mild_np10_nq10,PCAL,PCAL_balanced_mild_np10_nq10,Balanced/mild size-adjustment null,balanced_mild,balanced_mild_np10_nq10,10,10,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.0712371977070939,0.0499999999999996,0.04999999999997107,2.853273173286652e-14,0.0,0.17160920081751696,0.1087628022929061,1.7160920081751696,1.087628022929061,1.087628022929061,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4912371977070939, 0.20876280229290606], [0.1087628022929061, 0.1912371977070939]]","[[3.2839079918248304, 1.7160920081751696], [1.7160920081751696, 3.2839079918248304]]","[[4.912371977070939, 2.0876280229290605], [1.087628022929061, 1.912371977070939]]",0.09494241304247028,0.09668902790081219
PCAL_PCAL_balanced_mild_np20_nq20_balanced_mild_np20_nq20,PCAL,PCAL_balanced_mild_np20_nq20,Balanced/mild size-adjustment null,balanced_mild,balanced_mild_np20_nq20,20,20,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.0712371977070939,0.0499999999999996,0.04999999999997107,2.853273173286652e-14,0.0,0.17160920081751696,0.1087628022929061,3.432184016350339,2.175256045858122,2.175256045858122,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4912371977070939, 0.20876280229290606], [0.1087628022929061, 0.1912371977070939]]","[[6.567815983649661, 3.432184016350339], [3.432184016350339, 6.567815983649661]]","[[9.824743954141878, 4.175256045858121], [2.175256045858122, 3.824743954141878]]",0.09494241304247028,0.09668902790081219
PCAL_PCAL_balanced_mild_np30_nq30_balanced_mild_np30_nq30,PCAL,PCAL_balanced_mild_np30_nq30,Balanced/mild size-adjustment null,balanced_mild,balanced_mild_np30_nq30,30,30,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.0712371977070939,0.0499999999999996,0.04999999999997107,2.853273173286652e-14,0.0,0.17160920081751696,0.1087628022929061,5.148276024525509,3.2628840687871827,3.2628840687871827,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4912371977070939, 0.20876280229290606], [0.1087628022929061, 0.1912371977070939]]","[[9.851723975474492, 5.148276024525509], [5.148276024525509, 9.851723975474492]]","[[14.737115931212816, 6.262884068787182], [3.2628840687871827, 5.737115931212817]]",0.09494241304247028,0.09668902790081219
PCAL_PCAL_balanced_mild_np50_nq50_balanced_mild_np50_nq50,PCAL,PCAL_balanced_mild_np50_nq50,Balanced/mild size-adjustment null,balanced_mild,balanced_mild_np50_nq50,50,50,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.0712371977070939,0.0499999999999996,0.04999999999997107,2.853273173286652e-14,0.0,0.17160920081751696,0.1087628022929061,8.580460040875849,5.438140114645305,5.438140114645305,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4912371977070939, 0.20876280229290606], [0.1087628022929061, 0.1912371977070939]]","[[16.41953995912415, 8.580460040875849], [8.580460040875849, 16.41953995912415]]","[[24.561859885354696, 10.438140114645304], [5.438140114645305, 9.561859885354696]]",0.09494241304247028,0.09668902790081219
PCAL_PCAL_balanced_mild_np100_nq100_balanced_mild_np100_nq100,PCAL,PCAL_balanced_mild_np100_nq100,Balanced/mild size-adjustment null,balanced_mild,balanced_mild_np100_nq100,100,100,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.0712371977070939,0.0499999999999996,0.04999999999997107,2.853273173286652e-14,0.0,0.17160920081751696,0.1087628022929061,17.160920081751698,10.87628022929061,10.87628022929061,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4912371977070939, 0.20876280229290606], [0.1087628022929061, 0.1912371977070939]]","[[32.8390799182483, 17.160920081751698], [17.160920081751698, 32.8390799182483]]","[[49.12371977070939, 20.876280229290607], [10.87628022929061, 19.123719770709393]]",0.09494241304247028,0.09668902790081219
PCAL_PCAL_balanced_mild_np200_nq200_balanced_mild_np200_nq200,PCAL,PCAL_balanced_mild_np200_nq200,Balanced/mild size-adjustment null,balanced_mild,balanced_mild_np200_nq200,200,200,1.0,0.5,0.5,0.3,0.4,1,1,0.07839079918248305,0.0712371977070939,0.0499999999999996,0.04999999999997107,2.853273173286652e-14,0.0,0.17160920081751696,0.1087628022929061,34.321840163503396,21.75256045858122,21.75256045858122,"[[0.32839079918248304, 0.17160920081751696], [0.17160920081751696, 0.32839079918248304]]","[[0.4912371977070939, 0.20876280229290606], [0.1087628022929061, 0.1912371977070939]]","[[65.6781598364966, 34.321840163503396], [34.321840163503396, 65.6781598364966]]","[[98.24743954141879, 41.752560458581215], [21.75256045858122, 38.247439541418785]]",0.09494241304247028,0.09668902790081219
