condition,condition_label,method,method_label,nominal_alpha,actual_rejection_rate
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.007,0.0020833333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.008,0.0025
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.009000000000000001,0.002916666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.01,0.002916666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.011,0.004166666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.012,0.005416666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.013000000000000001,0.005833333333333334
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.014,0.005833333333333334
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.015,0.006666666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.016,0.008333333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.017,0.008749999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.018000000000000002,0.009166666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.019,0.009583333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.02,0.01
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.021,0.010416666666666666
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.022,0.010833333333333334
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.023,0.01125
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.024,0.012083333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.025,0.012499999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.026000000000000002,0.013333333333333332
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.027,0.013749999999999998
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.028,0.014166666666666666
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.029,0.014583333333333334
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.03,0.014583333333333334
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.031,0.015416666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.032,0.01625
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.033,0.01625
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.034,0.017083333333333332
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.035,0.017083333333333332
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.036000000000000004,0.017499999999999998
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.037,0.017499999999999998
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.038,0.01833333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.039,0.01833333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.04,0.01833333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.041,0.019583333333333335
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.042,0.019583333333333335
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.043000000000000003,0.020416666666666666
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.044,0.02125
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.045,0.022083333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.046,0.0225
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.047,0.023333333333333334
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.048,0.023333333333333334
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.049,0.02375
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.05,0.025416666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.051000000000000004,0.025833333333333337
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.052000000000000005,0.026250000000000002
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.053,0.0275
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.054,0.02875
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.055,0.030416666666666668
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.056,0.03166666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.057,0.03291666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.058,0.03375
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.059000000000000004,0.03458333333333334
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.06,0.036250000000000004
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.061,0.036250000000000004
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.062,0.03666666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.063,0.0375
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.064,0.03791666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.065,0.03875
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.066,0.04
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.067,0.04041666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.068,0.04125
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.069,0.042083333333333334
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.07,0.042916666666666665
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.07100000000000001,0.045416666666666675
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.07200000000000001,0.04666666666666666
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.073,0.0475
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.074,0.048333333333333325
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.075,0.049166666666666664
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.076,0.049999999999999996
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.077,0.0525
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.078,0.0525
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.079,0.05375
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.08,0.05416666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.081,0.05666666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.082,0.057499999999999996
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.083,0.05791666666666666
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.084,0.059583333333333335
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.085,0.059583333333333335
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.08600000000000001,0.060833333333333336
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.08700000000000001,0.06166666666666666
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.088,0.06291666666666666
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.089,0.06375
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.09,0.06416666666666666
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.091,0.06458333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.092,0.065
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.093,0.06541666666666666
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.094,0.06666666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.095,0.06708333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.096,0.06708333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.097,0.06749999999999999
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.098,0.06791666666666667
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.099,0.06833333333333333
moderate_sparse,Moderate sparsity,expanded_welch,Expanded Welch,0.1,0.06958333333333333
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.0,0.0
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.001,0.0016780821917808221
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.002,0.002534246575342466
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.003,0.002962328767123288
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.004,0.0038070776255707765
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.005,0.00466324200913242
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.006,0.0063527397260273975
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.007,0.006780821917808219
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.008,0.009337899543378995
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.009000000000000001,0.009337899543378995
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.01,0.011455479452054792
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.011,0.013577268114939346
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.012,0.0157062635487293
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.013000000000000001,0.01655101240717679
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.014,0.016971887828052208
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.015,0.01822188782805221
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.016,0.021612298786956318
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.017,0.02204038097873714
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.018000000000000002,0.022873714312070473
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.019,0.02454038097873714
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.02,0.025389338591393383
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.021,0.02580600525806005
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.022,0.026662169641621696
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.023,0.027506918500069186
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.024,0.027506918500069186
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.025,0.028772542779392094
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.026000000000000002,0.03002675153360085
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.027,0.030882915917162496
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.028,0.030882915917162496
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.029,0.032137124671371246
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.03,0.03256520686315207
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.031,0.032993289054932894
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.032,0.033409955721599556
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.033,0.033409955721599556
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.034,0.03425470458004704
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.035,0.0355089133342558
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.036000000000000004,0.035936995526036616
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.037,0.037603662192703294
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.038,0.03928595313869286
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.039,0.04012349522623494
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.04,0.041396326276463266
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.041,0.042657741801577415
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.042,0.04307440846824409
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.043000000000000003,0.04476390618513906
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.044,0.04562007056870071
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.045,0.04604815276048152
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.046,0.048570983810709845
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.047,0.049825192564918595
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.048,0.050669941423366074
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.049,0.051935565702688986
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.05,0.054064561136478936
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.051000000000000004,0.05448543655735436
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.052000000000000005,0.0553187698906877
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.053,0.055746852082468525
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.054,0.05617493427424934
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.055,0.05744776532447765
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.056,0.058709180849591806
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.057,0.05997059637470596
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.058,0.06039147179558138
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.059000000000000004,0.061236220654028874
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.06,0.0616643028458097
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.061,0.06334238503759052
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.062,0.06460800931691342
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.063,0.066290300262903
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.064,0.06797259120889257
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.065,0.06923821548821549
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.066,0.07092771320511046
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.067,0.07092771320511046
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.068,0.07219333748443338
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.069,0.07430371062220377
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.07,0.07515266823486001
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.07100000000000001,0.07558075042664084
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.07200000000000001,0.07641408375997416
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.073,0.07811499700198331
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.074,0.07811499700198331
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.075,0.07981591024399244
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.076,0.0802325769106591
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.077,0.08107732576910659
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.078,0.08236157234444906
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.079,0.08406248558645818
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.08,0.08618427424934275
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.081,0.08660514967021815
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.082,0.0874613140537798
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.083,0.08872272957889396
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.084,0.08998835385821688
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.085,0.09040502052488353
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.08600000000000001,0.09251539366265393
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.08700000000000001,0.09418206032932062
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.088,0.09544768460864352
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.089,0.09711435127531018
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.09,0.09753101794197684
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.091,0.09836856002951892
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.092,0.09962997555463309
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.093,0.10004664222129975
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.094,0.10088418430884183
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.095,0.10171751764217518
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.096,0.10256226650062268
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.097,0.10466122411327891
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.098,0.10676560121765602
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.099,0.10845930768875975
ultra_sparse,Ultra-sparsity,expanded_welch,Expanded Welch,0.1,0.10930405654720723
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.0,0.0
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.001,0.02269872337668948
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.002,0.030677432054550702
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.003,0.03487226151421067
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.004,0.03991169520830538
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.005,0.04116875735519803
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.006,0.043257721319162
ultra_imbalanced,Ultra-sparsity with imbalance,expanded_welch,Expanded Welch,0.007,0.04535231591375659
