configuration_id,pair_id,shape,rows,columns,profile,dominant_p,dominant_q,constructor,pattern,target_mi_p,target_mi_q,achieved_mi_p,achieved_mi_q,signed_mi_difference_q_minus_p,absolute_mi_difference,n_p,n_q,replicates,simulation_seed
config_e9a91e12bb67d33b,pair_a025b9b7d5cd5443,8x8,8,8,custom_extreme,0.999,0.9995,additive,first,1e-05,2e-05,9.999999999821938e-06,1.9999999999900702e-05,1.0000000000078765e-05,1.0000000000078765e-05,10000,10000,20000,628382348474814782
config_e9b46b1051afa295,pair_57e0f810517b9a95,2x3,2,3,uniform,,,additive,first,0.02,0.025,0.019999999999999934,0.02500000000000001,0.005000000000000074,0.005000000000000074,100,100,20000,18424464696155576319
config_e9b5baebbe3f5535,pair_3dca98d3a0146b9a,8x8,8,8,different_skew,,,additive,first,0.02,0.021,0.020000000000000108,0.02100000000000014,0.0010000000000000321,0.0010000000000000321,5,5,20000,6422279686351564411
config_e9d860dd9cd847c8,pair_86d8118fe72b933d,5x5,5,5,different_skew,,,additive,first,0.025,0.02,0.024999999999999925,0.019999999999999872,-0.005000000000000053,0.005000000000000053,500,500,20000,10704831554588799624
config_e9d9809ebf11d319,pair_308be584e4c09575,2x2,2,2,different_skew,,,additive,first,0.02,0.02,0.019999999999999907,0.01999999999999995,4.163336342344337e-17,4.163336342344337e-17,100,100,20000,2605504244243480552
config_e9ea7c6339feaa81,pair_212269bba79e6769,2x2,2,2,uniform,,,additive,first,0.025,0.02,0.024999999999999967,0.01999999999999985,-0.0050000000000001155,0.0050000000000001155,50,250,20000,16070612206590196459
config_ea0412a7bd8dd2e0,pair_9ed9c611532f2776,8x8,8,8,uniform,,,loglinear,first,0.02,0.022,0.020000000000000406,0.021999999999999943,0.001999999999999537,0.001999999999999537,100,100,20000,252278237495847542
config_ea2a581804e319be,pair_651d054b17f190e1,2x2,2,2,custom_extreme,0.9,0.95,additive,first,1e-05,1e-05,9.999999999994985e-06,9.99999999993557e-06,-5.941427905220564e-17,5.941427905220564e-17,100,100,20000,6233368693337716790
config_ea38b004cfb5be5e,pair_17e81997b1cc4634,5x5,5,5,different_skew,,,additive,rare,0.0001,0.0001,0.00010000000000004715,9.999999999999929e-05,-4.786752591523502e-17,4.786752591523502e-17,1000,1000,20000,8359756105585553078
config_ea39cdfcdab31b37,pair_416685eb037a66f0,2x2,2,2,different_skew,,,additive,first,0.02,0.03,0.019999999999999907,0.029999999999999513,0.009999999999999606,0.009999999999999606,100,50,20000,2647839947257842165
config_ea3c33a88c6f9924,pair_b8ec0c12ae048e5a,3x3,3,3,uniform,,,additive,first,0.02,0.025,0.01999999999999999,0.025000000000000022,0.005000000000000032,0.005000000000000032,20,20,20000,2278343345488042936
config_ea57d51d89ff68bb,pair_a6f31f5191459238,8x8,8,8,custom_extreme,0.9,0.95,additive,first,1e-05,2e-05,9.99999999977034e-06,2.000000000001012e-05,1.0000000000239779e-05,1.0000000000239779e-05,100,100,20000,5677740562270337983
config_ea64a8f3d9f65e56,pair_be82699e9841393d,2x2,2,2,uniform,,,additive,first,0.02,0.025,0.01999999999999985,0.024999999999999967,0.0050000000000001155,0.0050000000000001155,250,250,20000,9639904401265357770
config_ea6c7399d5f74454,pair_110f5407fadec662,5x5,5,5,different_skew,,,additive,first,0.021,0.02,0.021000000000000255,0.019999999999999872,-0.0010000000000003825,0.0010000000000003825,500,50,20000,15914772199669315653
config_ea6daefbc09c4213,pair_fe9fdec5f8aaeffd,8x8,8,8,different_skew,,,additive,first,0.02,0.022,0.020000000000000108,0.022000000000000023,0.001999999999999915,0.001999999999999915,10,10,20000,4922530168914399029
config_ea84a88cac05d784,pair_4c334422f578b90a,3x3,3,3,same_skew,,,additive,first,0.02,0.03,0.019999999999999858,0.029999999999999954,0.010000000000000096,0.010000000000000096,1000,1000,20000,13637540517939161589
config_ea90ed0fed859052,pair_a6fbb01ede8852fa,3x3,3,3,custom_extreme,0.9,0.95,additive,rare,1e-05,3.5000000000000004e-05,9.99999999998444e-06,3.5000000000077585e-05,2.5000000000093144e-05,2.5000000000093144e-05,5,5,20000,1123316152034005887
config_eaab4aabcd71f68b,pair_4c334422f578b90a,3x3,3,3,same_skew,,,additive,first,0.02,0.03,0.019999999999999858,0.029999999999999954,0.010000000000000096,0.010000000000000096,250,250,20000,11912877054802734988
config_eab02912ea183b7b,pair_fc76df0446c63d5b,8x8,8,8,uniform,,,additive,first,0.001,0.011,0.0010000000000000009,0.01099999999999935,0.00999999999999935,0.00999999999999935,20,20,20000,10727303702470788617
config_ead6f73f7c6bc3f7,pair_4ac244e39204d7c9,3x3,3,3,different_skew,,,additive,first,0.001,0.006,0.0010000000000000694,0.005999999999999825,0.0049999999999997555,0.0049999999999997555,1000,1000,20000,15873366962616308520
config_eae6f051fe6b0e77,pair_5f3c4e5a4692211f,5x5,5,5,different_skew,,,additive,rare,0.0001,0.0002,0.00010000000000004715,0.0002000000000000516,0.00010000000000000444,0.00010000000000000444,1000,1000,20000,505516823133477972
config_eafecc7dd19d0307,pair_44334a4676b6d518,8x8,8,8,different_skew,,,additive,first,0.022,0.02,0.021999999999999915,0.019999999999999997,-0.0019999999999999185,0.0019999999999999185,50,50,20000,5034945679290584582
config_eb1f584b5d4bb138,pair_810cf5728f006216,8x8,8,8,different_skew,,,additive,first,0.0,0.005,-1.0103029524088927e-16,0.004999999999999515,0.004999999999999616,0.004999999999999616,20,20,20000,8952661792119671792
config_eb24f61a2f1b0b64,pair_c619a828deb69898,5x5,5,5,uniform,,,additive,first,0.025,0.02,0.024999999999999998,0.019999999999999993,-0.0050000000000000044,0.0050000000000000044,100,50,20000,12871568267359201505
config_eb4d85444a43daac,pair_e2ef6ae606a98bd2,8x8,8,8,uniform,,,additive,first,0.04,0.02,0.04000000000000001,0.019999999999999997,-0.02000000000000001,0.02000000000000001,50,100,20000,16113646485811388705
config_eb6e69e55a25af80,pair_550a5f0c85f72176,2x2,2,2,same_skew,,,additive,first,0.021,0.02,0.021000000000000026,0.01999999999999995,-0.0010000000000000772,0.0010000000000000772,250,50,20000,10924943432290067864
config_eb75186ece84e5cb,pair_f92afa0319e6f637,2x2,2,2,uniform,,,additive,first,0.02,0.04,0.01999999999999985,0.04000000000000002,0.02000000000000017,0.02000000000000017,50,250,20000,384087862791695815
config_eb8f8e4b4679959d,pair_88c3b7ff02cd7e99,5x5,5,5,different_skew,,,additive,first,0.0001,0.0201,0.00010000000000014209,0.02009999999999987,0.01999999999999973,0.01999999999999973,100,100,20000,1240677742413421559
config_eb91465b97a320de,pair_376364bc9af6c929,3x3,3,3,custom_extreme,0.9,0.95,additive,first,1e-05,6e-05,9.99999999992635e-06,6.00000000000064e-05,5.000000000008005e-05,5.000000000008005e-05,5,5,20000,9810324727717482158
config_ebcfbe85c2ee0ff4,pair_921f21578d50d7e1,3x3,3,3,uniform,,,additive,first,0.001,0.006,0.001000000000000027,0.005999999999999998,0.0049999999999999715,0.0049999999999999715,1000,1000,20000,17782169021973259639
config_ebea83332ba39f65,pair_077d0ebe8c5716f5,8x8,8,8,same_skew,,,additive,first,0.025,0.02,0.025000000000000012,0.019999999999999997,-0.005000000000000015,0.005000000000000015,50,50,20000,15129648032772686492
config_ebec286e5fab3caf,pair_60f317546af489d4,3x3,3,3,custom_extreme,0.999,0.9995,additive,first,1e-05,6e-05,9.99999999991951e-06,5.9999999999941746e-05,5.0000000000022235e-05,5.0000000000022235e-05,100,100,20000,14892514712580900773
config_ebed7f88b2821490,pair_fe9fdec5f8aaeffd,8x8,8,8,different_skew,,,additive,first,0.02,0.022,0.020000000000000108,0.022000000000000023,0.001999999999999915,0.001999999999999915,500,50,20000,15705962474156913435
config_ebf13e401c84bfcd,pair_fb6e4c79f03f599b,3x3,3,3,different_skew,,,additive,first,0.02,0.02,0.01999999999999983,0.019999999999999858,2.7755575615628914e-17,2.7755575615628914e-17,20,20,20000,16998280001176761629
config_ebf57d2bee243978,pair_f6fbf41ad0e156b6,2x3,2,3,different_skew,,,additive,first,0.02,0.04,0.0199999999999999,0.039999999999999994,0.020000000000000094,0.020000000000000094,100,100,20000,16246585754937850102
config_ec1598393538b336,pair_ef920ba228892afe,2x2,2,2,same_skew,,,additive,first,0.0001,0.0021,9.999999999997034e-05,0.0021000000000000463,0.002000000000000076,0.002000000000000076,100,100,20000,4921411604909292546
config_ec29c2d725f976df,pair_a025b9b7d5cd5443,8x8,8,8,custom_extreme,0.999,0.9995,additive,first,1e-05,2e-05,9.999999999821938e-06,1.9999999999900702e-05,1.0000000000078765e-05,1.0000000000078765e-05,20,20,20000,13549707939945912817
config_ec8847a936d89538,pair_a3c9f50d8e0225c2,2x2,2,2,different_skew,,,additive,first,0.02,0.022,0.019999999999999907,0.021999999999999957,0.0020000000000000503,0.0020000000000000503,20,20,20000,8801367063206062034
config_ec95b4b9b5636035,pair_e1cbcdc30514ed94,5x5,5,5,different_skew,,,additive,first,0.02,0.022,0.019999999999999993,0.02199999999999992,0.0019999999999999254,0.0019999999999999254,1000,1000,20000,15584362311364966169
config_ec9f7ab23a020124,pair_a0ffd74359809e38,5x5,5,5,different_skew,,,additive,first,0.001,0.006,0.0009999999999998953,0.006000000000000068,0.005000000000000173,0.005000000000000173,1000,1000,20000,4701081131559543714
config_ecae91b8cc906e16,pair_2b2b85692099c674,3x3,3,3,different_skew,,,additive,first,0.04,0.02,0.039999999999999925,0.019999999999999858,-0.020000000000000066,0.020000000000000066,50,50,20000,14848997862522479751
config_ecb3b0524071231c,pair_35e2c04092db2c07,8x8,8,8,same_skew,,,additive,first,0.02,0.03,0.019999999999999997,0.029999999999999114,0.009999999999999117,0.009999999999999117,50,50,20000,12622293143103493666
config_ecb9ef7611800d41,pair_fc76df0446c63d5b,8x8,8,8,uniform,,,additive,first,0.001,0.011,0.0010000000000000009,0.01099999999999935,0.00999999999999935,0.00999999999999935,1000,1000,20000,13472065524241460309
config_ecfc3f19e9b41f43,pair_0a76b3bd2fccdcac,8x8,8,8,different_skew,,,additive,first,0.025,0.02,0.025000000000000133,0.019999999999999997,-0.005000000000000136,0.005000000000000136,100,50,20000,12127362252486416261
config_ecfdae8b12240898,pair_db0c88431b1b00a3,3x3,3,3,different_skew,,,additive,first,0.001,0.001,0.0010000000000000694,0.0009999999999998205,-2.489328188026718e-16,2.489328188026718e-16,1000,1000,20000,6873335688502100177
config_ed00407203a76582,pair_77d4726f9e436b7f,3x3,3,3,same_skew,,,additive,first,0.025,0.02,0.025000000000000328,0.019999999999999858,-0.005000000000000469,0.005000000000000469,500,500,20000,12542382186031356026
config_ed11eb023595fb34,pair_0781fad02073b5c0,3x3,3,3,custom_extreme,0.99,0.995,additive,first,1e-05,6e-05,9.999999999872636e-06,6.000000000003047e-05,5.000000000015783e-05,5.000000000015783e-05,100,100,20000,8153728558657305938
config_ed35be734311a645,pair_17e81997b1cc4634,5x5,5,5,different_skew,,,additive,rare,0.0001,0.0001,0.00010000000000004715,9.999999999999929e-05,-4.786752591523502e-17,4.786752591523502e-17,50000,50000,20000,14371724122065499
config_ed3fb2f65d19a2d7,pair_945449187c98f72d,3x5,3,5,uniform,,,additive,first,0.02,0.022,0.019999999999999997,0.022000000000000006,0.0020000000000000087,0.0020000000000000087,100,100,20000,9599805862092346439
config_ed5242e6a1c55d1c,pair_f01754ceae64d469,8x8,8,8,same_skew,,,additive,first,0.0001,0.0021,0.00010000000000011325,0.002100000000000006,0.0019999999999998925,0.0019999999999998925,1000,1000,20000,14823684255118467692
config_ed7582cbba32266b,pair_0781fad02073b5c0,3x3,3,3,custom_extreme,0.99,0.995,additive,first,1e-05,6e-05,9.999999999872636e-06,6.000000000003047e-05,5.000000000015783e-05,5.000000000015783e-05,5,5,20000,3429749759060630373
config_ed8c4ee5d198bb80,pair_7c2279082b3232cd,2x3,2,3,same_skew,,,additive,first,0.02,0.025,0.019999999999999914,0.025000000000000112,0.005000000000000199,0.005000000000000199,100,100,20000,13130635121420041472
config_ed992119bef6c748,pair_f5a04326c5b6256a,8x8,8,8,different_skew,,,additive,first,0.02,0.03,0.020000000000000108,0.029999999999999114,0.009999999999999006,0.009999999999999006,50,100,20000,11824476565633456516
config_edb0c72606f87804,pair_cb93fe14c1323759,2x2,2,2,uniform,,,additive,first,0.0,0.02,0.0,0.01999999999999985,0.01999999999999985,0.01999999999999985,100,100,20000,13255444520306567839
config_edf48bf7d8116142,pair_c20b0603e53180f4,2x2,2,2,same_skew,,,additive,first,0.025,0.02,0.025000000000000105,0.01999999999999995,-0.005000000000000157,0.005000000000000157,500,50,20000,8698677430900552845
config_edfcd95edaba3209,pair_308be584e4c09575,2x2,2,2,different_skew,,,additive,first,0.02,0.02,0.019999999999999907,0.01999999999999995,4.163336342344337e-17,4.163336342344337e-17,2,2,20000,7113160845048903339
config_ee0f41bbc0c3dfde,pair_2ec66db67e17568d,8x8,8,8,uniform,,,additive,first,0.02,0.03,0.019999999999999997,0.029999999999999784,0.009999999999999787,0.009999999999999787,5,5,20000,8953919561346137611
config_ee13c4543890253d,pair_c9ede15ccdafd9d0,5x5,5,5,uniform,,,additive,first,0.021,0.02,0.02100000000000002,0.019999999999999993,-0.0010000000000000252,0.0010000000000000252,500,500,20000,15330113617880329093
config_ee18b862b1d52546,pair_31545462ebfcf048,2x3,2,3,same_skew,,,additive,first,0.02,0.02,0.019999999999999914,0.019999999999999914,0.0,0.0,20,20,20000,13104835558707647361
config_ee18d7f5a5c99448,pair_843b32122b86c600,2x2,2,2,uniform,,,additive,first,0.02,0.03,0.01999999999999985,0.030000000000000054,0.010000000000000203,0.010000000000000203,250,250,20000,11903330457530793684
config_ee31ca0b7f532a5b,pair_4a4e8313c00982bf,3x3,3,3,different_skew,,,additive,first,0.02,0.04,0.01999999999999983,0.040000000000000036,0.020000000000000205,0.020000000000000205,5,5,20000,11411838791769467824
config_ee3784221725f1aa,pair_6271495019b80969,8x8,8,8,same_skew,,,additive,first,0.02,0.02,0.019999999999999997,0.019999999999999997,0.0,0.0,250,50,20000,12124043785532385236
config_ee3c5ccc95b08a28,pair_4a4e8313c00982bf,3x3,3,3,different_skew,,,additive,first,0.02,0.04,0.01999999999999983,0.040000000000000036,0.020000000000000205,0.020000000000000205,50,250,20000,14355417182360954113
config_ee4aa38458c72f17,pair_844847ead1d9dea5,5x5,5,5,different_skew,,,additive,first,0.0001,0.00035,0.00010000000000014209,0.00035000000000002455,0.0002499999999998825,0.0002499999999998825,100,100,20000,10583494251565160826
config_ee5644dbe6ea0398,pair_912f7fd65fdd36a9,2x2,2,2,same_skew,,,additive,first,0.02,0.025,0.01999999999999995,0.025000000000000105,0.005000000000000157,0.005000000000000157,500,500,20000,4241046111678447035
config_ee9ac6eec38448cf,pair_fb171806122aa5e7,8x8,8,8,same_skew,,,additive,first,0.02,0.022,0.019999999999999997,0.022000000000000023,0.002000000000000026,0.002000000000000026,50,500,20000,2482974368174845972
config_ee9be91e1ce058c9,pair_f7bc22e75aacc70b,3x3,3,3,different_skew,,,additive,rare,0.0001,0.0001,0.0001000000000000523,9.999999999995212e-05,-1.0018028073766061e-16,1.0018028073766061e-16,50000,50000,20000,11013385429034325605
config_ee9d936e177f365e,pair_0a0674a7c208891c,2x2,2,2,uniform,,,additive,first,0.001,0.021,0.0009999999999999593,0.02099999999999988,0.01999999999999992,0.01999999999999992,20,20,20000,10734519375556913057
config_eea168565bab98f1,pair_aae023b484291974,2x2,2,2,custom_extreme,0.99,0.995,additive,first,1e-05,2e-05,1.0000000000155094e-05,1.9999999999887885e-05,9.99999999973279e-06,9.99999999973279e-06,1000,1000,20000,18446036726399570478
